Student ID,ACT MAJ,Active Programs,Term,Course Name,Section Name ,Current Status,MIDTERM GRADE,Final Grade,Verif Grade,Cmpl Cred,Faculty Last Name,M89 Stu Recent Math Placement ,CMPL CREDS UG,Degree,Degree Desc,Majors,Major,Date**
533376,,,03/FA,MA-050,MA-050-50,N,A,B+,B+,0,Dietrich,MATH.1,158,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2008
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,5/1/2011
533376,,,04/SP,MA-105,MA-105-05,N,C+,C+,C+,3,Gold,MATH.1,158,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2008
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,5/1/2011
533376,,,04/FA,MA-117,MA-117-C2,N,B+,B+,B+,3,Ford,MATH.1,158,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2008
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,5/1/2011
533376,,,05/SP,MA-118,MA-118-F3,N,B+,B,B,3,Killmer,MATH.1,158,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2008
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,5/1/2011
1053982,,,15/FA,MA-050,MA-050-02,N,R,C-,C-,0,Bodner,MATH.1,142,BS,Bachelor of Science,BUBR,Business Administration,5/13/2020
1053982,,,17/SB,MA-105,MA-105-B02,N,,B-,B-,3,Epstein,MATH.1,142,BS,Bachelor of Science,BUBR,Business Administration,5/13/2020
1053982,,,17/FA,MA-117,MA-117-02,N,F,C+,C+,3,Epstein,MATH.1,142,BS,Bachelor of Science,BUBR,Business Administration,5/13/2020
1053982,,,18/SP,MA-118,MA-118-01,N,D,C-,C-,3,Ralli,MATH.1,142,BS,Bachelor of Science,BUBR,Business Administration,5/13/2020
1323188,EN,EN.EDE.BA,22/SP,MA-050,MA-050-01,N,,,,0,Poracky,MATH.1,15,,,,,
,EDE,,,,,,,,,,,,,,,,,
1231977,UN,UN.BX,21/SP,MA-050,MA-050-01,N,NR,A-,A-,0,Rizzuto,MATH.1,42,,,,,
1231977,UN,UN.BX,21/FA,MA-105,MA-105-10,N,B+,B+,B+,3,Wacha,MATH.1,42,,,,,
1231977,UN,UN.BX,22/SP,MA-117,MA-117-07,N,F,,,0,Epstein,MATH.1,42,,,,,
621156,,,05/FA,MA-050,MA-050-50,N,F,F,F,0,Krishan,MATH.1,4,,,,,
1147621,SW,SW.FC.MSW,17/FA,MA-109,MA-109-,TR,,,T,4,,MATH.1,132,BSW,Bachelor of Social Work,SW,Social Work,5/19/2021
1147621,SW,SW.FC.MSW,17/FA,MA-151,MA-151-,TR,,,T,3,,MATH.1,132,BSW,Bachelor of Social Work,SW,Social Work,5/19/2021
1320344,NU,NU.PL.BSN,21/FA,MA-050,MA-050-01,N,A,A,A,0,Rosado,MATH.1,44,,,,,
1320344,NU,NU.PL.BSN,21/FA,MA-151,MA-151-,TR,,,T,3,,MATH.1,44,,,,,
1321305,EY,ECEE.TSD.BA,21/FA,MA-050,MA-050-02,N,A,A-,A-,0,Kaub,MATH.1,18,,,,,
1208621,,,17/FA,MA-050,MA-050-02,N,R,C-,C-,0,Coffey,MATH.1,121,BA,Bachelor of Arts,CO,Communication,8/26/2021
1208621,,,18/FA,MA-105,MA-105-01,N,F,B,B,3,Anderson,MATH.1,121,BA,Bachelor of Arts,CO,Communication,8/26/2021
1067815,,,17/SP,MA-050,MA-050-50,N,B,F,F,0,Ramos,MATH.1,12,,,,,
573882,,,05/SP,MA-050,MA-050-50,N,B,C-,C-,0,Bodner,MATH.1,30,,,,,
573882,,,05/FA,MA-105,MA-105-F2,N,B,F,F,0,Swartz,MATH.1,30,,,,,
465934,,,02/SP,MA-050,MA-050-01,N,B-,F,F,0,Schwartz,MATH.1,9,,,,,
465934,,,02/FA,MA-050,MA-050-02,N,B,R,R,0,Bodner,MATH.1,9,,,,,
544021,,,03/FA,MA-050,MA-050-02,N,C+,B,B,0,Killmer,MATH.1,15,,,,,
544021,,,04/SP,MA-105,MA-105-05,N,F,D-,D-,3,Gold,MATH.1,15,,,,,
633129,,,06/FA,MA-050,MA-050-01,N,C+,F,F,0,Dietrich,MATH.1,0,,,,,
415211,,,00/SP,MA-050,MA-050-01,N,B-,C,C,0,Bellisio,MATH.1,47,,,,,
415211,,,99/FA,MA-050,MA-050-Q3,N,R,R,R,0,Littlewort,MATH.1,47,,,,,
466791,,,01/FA,MA-050,MA-050-02,N,B,A,A,0,Bodner,MATH.1,16,,,,,
1231876,CO,CO.PR.BA,18/FA,MA-050,MA-050-02,N,B,B,B,0,Rizzuto,MATH.1,105,,,,,
1231876,CO,CO.PR.BA,20/FA,MA-105,MA-105-03,N,B+,B,B,3,Lampell,MATH.1,105,,,,,
1325127,HS,HS.EDS.BA,21/FA,MA-050,MA-050-03,N,A,A,A,0,Dubinsky,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
1325127,HS,HS.EDS.BA,22/SP,MA-105,MA-105-06,N,,,,0,Kallas,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
536816,,,03/FA,MA-050,MA-050-02,N,C-,C-,C-,0,Killmer,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2007
536816,,,04/SP,MA-100,MA-100-51,N,B+,C-,C-,3,Krishan,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2007
459481,,,01/FA,MA-050,MA-050-01,N,C,A,A,0,Kuntz,MATH.1,21,,,,,
639355,,,06/FA,MA-050,MA-050-03,N,C,C+,C+,0,Allen,MATH.1,20,,,,,
1179513,,,17/FA,MA-050,MA-050-50,N,NR,B+,B+,0,Kallas,MATH.1,123,BS,Bachelor of Science,BUBK,Business Administration,8/31/2020
1179513,,,18/SP,MA-105,MA-105-03,N,C+,D,D,3,Nill,MATH.1,123,BS,Bachelor of Science,BUBK,Business Administration,8/31/2020
1179513,,,19/SP,MA-105,MA-105-04,N,B,C+,C+,3,Zak,MATH.1,123,BS,Bachelor of Science,BUBK,Business Administration,8/31/2020
1179513,,,19/SE,MA-117,MA-117-E01,N,,A-,A-,3,Marchetta,MATH.1,123,BS,Bachelor of Science,BUBK,Business Administration,8/31/2020
429990,,,00/FA,MA-050,MA-050-51,N,B-,C-,C-,0,Dietrich,MATH.1,21,,,,,
1100281,,,16/SE,MA-050,MA-050-EOF01,N,,A,A,0,Fure,MATH.1,128,BS,Bachelor of Science,BY,Biology,5/13/2020
1100281,,,16/FA,MA-101,MA-101-02,N,C,B-,B-,3,Marshall,MATH.1,128,BS,Bachelor of Science,BY,Biology,5/13/2020
1100281,,,17/SP,MA-115,MA-115-01,N,C-,B,B,3,Coyle,MATH.1,128,BS,Bachelor of Science,BY,Biology,5/13/2020
1100281,,,18/SP,MA-151,MA-151-03,N,B+,B+,B+,3,Mascenik,MATH.1,128,BS,Bachelor of Science,BY,Biology,5/13/2020
750419,,,09/FA,MA-050,MA-050-01,N,C+,C-,C-,0,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
750419,,,10/SP,MA-100,MA-100-03,N,D+,C+,C+,3,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
1322929,BUBR,BUBR.BS,21/FA,MA-105,MA-105-03,N,C,B,B,3,Lampell,MATH.1,15,,,,,
1322929,BUBR,BUBR.BS,22/SP,MA-117,MA-117-05,N,,,,0,Palsu-Andriescu,MATH.1,15,,,,,
868833,,,12/FA,MA-050,MA-050-02,N,F,C-,C-,0,Ralli,MATH.1,33,MSW,Master of Social Work,SW,Social Work,1/15/2021
857274,,,11/FA,MA-050,MA-050-50,N,A,A-,A-,0,O'Hara,MATH.1,133,BS,Bachelor of Science,BUBA,Business Administration,5/20/2015
857274,,,12/SP,MA-105,MA-105-02,N,B,B,B,3,Swartz,MATH.1,133,BS,Bachelor of Science,BUBA,Business Administration,5/20/2015
857274,,,12/FA,MA-117,MA-117-04,N,A,A,A,3,Epstein,MATH.1,133,BS,Bachelor of Science,BUBA,Business Administration,5/20/2015
857274,,,13/SP,MA-118,MA-118-06,N,C,C,C,3,Wilson,MATH.1,133,BS,Bachelor of Science,BUBA,Business Administration,5/20/2015
408438,,,99/FA,MA-050,MA-050-Q3,N,F,F,F,0,Littlewort,MATH.1,1,,,,,
440528,,,00/FA,MA-050,MA-050-Q3,N,B,C+,C+,0,Schwartz,MATH.1,55,,,,,
440528,,,01/SP,MA-105,MA-105-Q1,N,B-,B+,B+,3,Nahay,MATH.1,55,,,,,
440528,,,02/SP,MA-117,MA-117-50,N,C,C+,C+,3,Kaminski,MATH.1,55,,,,,
872553,,,12/FA,MA-050,MA-050-01,N,C+,C,C,0,Ralli,MATH.1,149,BA,Bachelor of Arts,CO,Communication,1/15/2018
872553,,,13/SP,MA-105,MA-105-04,N,A,A,A,3,Swartz,MATH.1,149,BA,Bachelor of Arts,CO,Communication,1/15/2018
432001,,,00/FA,MA-050,MA-050-Q2,N,A,B,B,0,Bellisio,MATH.1,40,,,,,
1247952,CO,CO.MSP.BA,19/SP,MA-050,MA-050-01,N,R,C-,C-,0,Coffey,MATH.1,96,,,,,
1247952,CO,CO.MSP.BA,21/FA,MA-105,MA-105-09,N,NR,D-,D-,3,Ayotte,MATH.1,96,,,,,
571277,,,04/FA,MA-050,MA-050-03,N,F,F,F,0,Schwartz,MATH.1,14,,,,,
571277,,,05/SP,MA-050,MA-050-50,N,B-,B+,B+,0,Bodner,MATH.1,14,,,,,
689056,,,07/FA,MA-050,MA-050-02,N,C-,C-,C-,0,Ralli,MATH.1,133,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2011
689056,,,08/SP,MA-100,MA-100-05,N,B-,C+,C+,3,Marshall,MATH.1,133,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2011
687026,,,07/FA,MA-050,MA-050-01,N,B+,A-,A-,0,Dietrich,MATH.1,129,BS,Bachelor of Science,BUBK,Business Administration,5/1/2011
687026,,,08/SP,MA-105,MA-105-02,N,C,C,C,3,Swartz,MATH.1,129,BS,Bachelor of Science,BUBK,Business Administration,5/1/2011
687026,,,08/FA,MA-117,MA-117-02,N,C,D+,D+,3,Wacha,MATH.1,129,BS,Bachelor of Science,BUBK,Business Administration,5/1/2011
687026,,,09/SP,MA-117,MA-117-50,N,A,A,A,3,Epstein,MATH.1,129,BS,Bachelor of Science,BUBK,Business Administration,5/1/2011
687026,,,09/FA,MA-118,MA-118-50,N,D-,B,B,3,Epstein,MATH.1,129,BS,Bachelor of Science,BUBK,Business Administration,5/1/2011
541473,,,03/FA,MA-050,MA-050-04,N,C+,R,R,0,Schwartz,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
541473,,,04/SP,MA-050,MA-050-50,N,,R,R,0,Dietrich,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
541473,,,04/FA,MA-050,MA-050-50,N,F,B,B,0,Wacha,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
541473,,,07/SB,MA-105,MA-105-,TR,,,T,3,,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
541473,,,06/SP,MA-105,MA-105-F2,N,D-,F,F,0,Bastian,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
541473,,,05/SP,MA-105,MA-105-F5,N,F,F,F,0,Bodner,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,8/1/2007
445616,,,01/FA,MA-050,MA-050-Q3,N,A,B,B,0,Bellisio,MATH.1,28,,,,,
445616,,,03/SP,MA-105,MA-105-05,N,C-,F,F,0,Poracky,MATH.1,28,,,,,
910422,,,12/FA,MA-050,MA-050-01,N,C+,B-,B-,0,Ralli,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,1/13/2017
910422,,,13/SP,MA-105,MA-105-07,N,C,C+,C+,3,Wacha,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,1/13/2017
1303392,,,21/SP,MA-050,MA-050-01,N,NR,B,B,0,Rizzuto,MATH.1,24,,,,,
505305,,,02/FA,MA-050,MA-050-03,N,A,A,A,0,Killmer,MATH.1,128,BS,Bachelor of Science,YI,Special Education,5/1/2006
505305,,,04/FA,MA-103,MA-103-01,N,C,B,B,3,Allen,MATH.1,128,BS,Bachelor of Science,YI,Special Education,5/1/2006
815907,,,10/FA,MA-050,MA-050-50,A,A,C-,C-,0,O'Hara,MATH.1,54,,,,,
815907,,,11/SP,MA-105,MA-105-51,N,B,C,C,3,Wacha,MATH.1,54,,,,,
815907,,,11/FA,MA-117,MA-117-51,N,F,C-,C-,3,Epstein,MATH.1,54,,,,,
950085,,,16/FA,MA-050,MA-050-50,N,C,R,R,0,Ramos,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
,,,,,,,,,,,,,,MA,Master of Arts,CO,Communication,8/26/2021
950085,,,17/SP,MA-050,MA-050-50,N,C,C-,C-,0,Ramos,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
,,,,,,,,,,,,,,MA,Master of Arts,CO,Communication,8/26/2021
950085,,,17/SB,MA-105,MA-105-B01,N,,C,C,3,Zak,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
,,,,,,,,,,,,,,MA,Master of Arts,CO,Communication,8/26/2021
950085,,,18/SP,MA-117,MA-117-06,N,D,F,F,0,Chrisman,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
,,,,,,,,,,,,,,MA,Master of Arts,CO,Communication,8/26/2021
950085,,,17/FA,MA-117,MA-117-51,N,NR,NR,F,0,Marchetta,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
,,,,,,,,,,,,,,MA,Master of Arts,CO,Communication,8/26/2021
491132,,,02/FA,MA-050,MA-050-01,N,A,F,F,0,Kuntz,MATH.1,25,,,,,
491132,,,03/SP,MA-050,MA-050-50,N,A-,C+,C+,0,Dietrich,MATH.1,25,,,,,
491132,,,03/FA,MA-100,MA-100-02,N,F,F,F,0,Poracky,MATH.1,25,,,,,
408228,,,00/FA,MA-050,MA-050-03,N,B,C,C,0,Bellisio,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/1/2004
408228,,,01/SP,MA-100,MA-100-02,N,A,A,A,3,Wilson,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/1/2004
570617,,,04/FA,MA-050,MA-050-F4,N,B,A,A,0,Bodner,MATH.1,142,BA,Bachelor of Arts,"HS
EDS",History,1/1/2010
,,,,,,,,,,,,,,MSE,Master of Science in Education,EDY,Education - Secondary,8/1/2011
,,,,,,,,,,,,,,,,,Education - Special Education,
570617,,,06/FA,MA-100,MA-100-02,N,C,C,C,3,Swartz,MATH.1,142,BA,Bachelor of Arts,"HS
EDS",History,1/1/2010
,,,,,,,,,,,,,,MSE,Master of Science in Education,EDY,Education - Secondary,8/1/2011
,,,,,,,,,,,,,,,,,Education - Special Education,
593041,,,05/FA,MA-050,MA-050-03,N,F,B,B,0,Killmer,MATH.1,129,BS,Bachelor of Science,HE,Health Studies,1/1/2010
593041,,,06/SP,MA-115,MA-115-01,N,C-,D,D,3,Liu,MATH.1,129,BS,Bachelor of Science,HE,Health Studies,1/1/2010
593041,,,08/SP,MA-115,MA-115-01,N,C-,C-,C-,3,Coyle,MATH.1,129,BS,Bachelor of Science,HE,Health Studies,1/1/2010
735308,,,09/FA,MA-050,MA-050-50,N,A-,A,A,0,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
735308,,,11/SP,MA-100,MA-100-03,N,A,B,B,3,Swartz,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
587407,,,06/SP,MA-050,MA-050-01,N,A-,B+,B+,0,Killmer,MATH.1,133,BA,Bachelor of Arts,CO,Communication,5/1/2008
587407,,,06/FA,MA-105,MA-105-01,N,D,D,D,3,Pawloski,MATH.1,133,BA,Bachelor of Arts,CO,Communication,5/1/2008
1226353,HEPR,HEPR.FW.BS,18/FA,MA-050,MA-050-02,N,A,A,A,0,Rizzuto,MATH.1,105,,,,,
1226353,HEPR,HEPR.FW.BS,19/SP,MA-105,MA-105-08,N,C,C-,C-,3,Lampell,MATH.1,105,,,,,
1226353,HEPR,HEPR.FW.BS,19/FA,MA-151,MA-151-02,N,F,F,F,0,Darmon,MATH.1,105,,,,,
1226353,HEPR,HEPR.FW.BS,20/SD,MA-151,MA-151-D01,N,,B,B,3,Pang,MATH.1,105,,,,,
810400,,,,MA-151,MA-151-,NC,,,,3,,MATH.1,134,BA,Bachelor of Arts,CO,Communication,5/1/2014
967818,,,14/FA,MA-050,MA-050-01,N,B,A,A,0,Dietrich,MATH.1,131,BSW,Bachelor of Social Work,SW,Social Work,5/9/2018
967818,,,15/SP,MA-105,MA-105-52,N,A-,C+,C+,3,Bodner,MATH.1,131,BSW,Bachelor of Social Work,SW,Social Work,5/9/2018
1322167,CE,CE.BS,21/FA,MA-050,MA-050-02,N,A-,B,B,0,Kaub,MATH.1,6,,,,,
1322167,CE,CE.BS,22/SP,MA-101,MA-101-02,N,,,,0,Dubinsky,MATH.1,6,,,,,
466920,,,01/FA,MA-050,MA-050-50,N,F,C,C,0,Dietrich,MATH.1,130,BA,Bachelor of Arts,CO,Communication,5/1/2005
466920,,,02/FA,MA-100,MA-100-02,N,C+,B,B,3,Poracky,MATH.1,130,BA,Bachelor of Arts,CO,Communication,5/1/2005
746627,,,09/FA,MA-050,MA-050-50,N,A-,A-,A-,0,Wacha,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/22/2013
746627,,,10/SP,MA-105,MA-105-01,N,A,A,A,3,Swartz,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/22/2013
701225,,,07/FA,MA-050,MA-050-02,N,B+,A-,A-,0,Ralli,MATH.1,25,,,,,
490210,,,03/SP,MA-050,MA-050-01,N,A,C-,C-,0,Killmer,MATH.1,35,,,,,
505131,,,02/FA,MA-050,MA-050-03,N,A,C-,C-,0,Killmer,MATH.1,12,,,,,
574758,,,05/SP,MA-050,MA-050-01,N,A-,A-,A-,0,Dietrich,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2009
,,,,,,,,,,,,,,MA,Master of Arts,HS,History,7/15/2013
574758,,,04/FA,MA-050,MA-050-F1,N,C+,F,F,0,Penge,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2009
,,,,,,,,,,,,,,MA,Master of Arts,HS,History,7/15/2013
574758,,,05/S1,MA-105,MA-105-611,N,,C,C,3,Krishan,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2009
,,,,,,,,,,,,,,MA,Master of Arts,HS,History,7/15/2013
617680,,,13/FA,MA-050,MA-050-50,N,A,B-,B-,0,Wacha,MATH.1,128,BA,Bachelor of Arts,HS,History,8/31/2015
,,,,,,,,,,,,,,MA,Master of Arts,HS,History,8/31/2017
617680,,,15/SP,MA-105,MA-105-51,N,NR,C-,C-,3,Wacha,MATH.1,128,BA,Bachelor of Arts,HS,History,8/31/2015
,,,,,,,,,,,,,,MA,Master of Arts,HS,History,8/31/2017
581625,,,04/FA,MA-050,MA-050-F2,N,B+,A-,A-,0,Schwartz,MATH.1,28,,,,,
581625,,,05/SP,MA-105,MA-105-F5,N,A,B-,B-,3,Bodner,MATH.1,28,,,,,
506206,,,03/SP,MA-050,MA-050-01,N,A,B,B,0,Killmer,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2007
506206,,,02/FA,MA-050,MA-050-50,N,C,R,R,0,Dietrich,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2007
506206,,,05/FA,MA-105,MA-105-09,N,F,C-,C-,3,Wen,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2007
1234164,CO,CO.AC.BA,19/SP,MA-050,MA-050-01,N,B,B,B,0,Coffey,MATH.1,87,,,,,
1234164,CO,CO.AC.BA,19/FA,MA-105,MA-105-07,N,NR,C,C,3,Marchetta,MATH.1,87,,,,,
795771,,,10/FA,MA-050,MA-050-02,N,B,A,A,0,Allen,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2014
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/20/2015
795771,,,11/SP,MA-105,MA-105-05,N,B,C,C,3,Dann,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2014
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/20/2015
795771,,,11/FA,MA-117,MA-117-03,N,B+,A,A,3,Marshall,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2014
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/20/2015
795771,,,12/SP,MA-118,MA-118-50,N,C+,B+,B+,3,Krishan,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2014
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/20/2015
652800,,,07/SP,MA-050,MA-050-50,N,F,R,R,0,Bodner,MATH.1,28,,,,,
519319,,,03/FA,MA-050,MA-050-01,N,A,A,A,0,Penge,MATH.1,52,,,,,
519319,,,04/SP,MA-105,MA-105-04,N,B+,C+,C+,3,Menist,MATH.1,52,,,,,
519319,,,04/FA,MA-117,MA-117-01,N,B,D,D,3,Killmer,MATH.1,52,,,,,
889695,,,12/FA,MA-050,MA-050-01,N,B,B-,B-,0,Ralli,MATH.1,27,,,,,
410491,,,00/FA,MA-050,MA-050-Q2,N,C+,C-,C-,0,Bellisio,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2005
410491,,,02/FA,MA-105,MA-105-02,N,C,B-,B-,3,Allen,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2005
410491,,,03/FA,MA-117,MA-117-03,N,F,B+,B+,3,Kuntz,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2005
410491,,,04/SP,MA-118,MA-118-C1,N,A,A,A,3,Kuntz,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2005
1204202,,,17/FA,MA-050,MA-050-01,N,A,B,B,0,Rizzuto,MATH.1,123,,,,,
1204202,,,18/SP,MA-105,MA-105-51,N,C+,C,C,3,Tranchina,MATH.1,123,,,,,
1204202,,,19/FA,MA-117,MA-117-05,N,D,C+,C+,3,Judge,MATH.1,123,,,,,
762422,,,09/FA,MA-050,MA-050-50,N,A-,A-,A-,0,Wacha,MATH.1,128,BA,Bachelor of Arts,EN,English,1/17/2014
762422,,,11/SP,MA-105,MA-105-04,N,C,A,A,3,Swartz,MATH.1,128,BA,Bachelor of Arts,EN,English,1/17/2014
570640,,,06/SP,MA-050,MA-050-50,N,B,B,B,0,Allen,MATH.1,25,,,,,
576027,,,05/FA,MA-050,MA-050-03,N,B+,A-,A-,0,Killmer,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2009
576027,,,06/SP,MA-105,MA-105-01,N,A,A-,A-,3,Moreland,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2009
712146,,,08/FA,MA-050,MA-050-50,N,C-,C+,C+,0,Wacha,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2012
712146,,,09/SP,MA-105,MA-105-02,N,A,B,B,3,Moreland,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2012
974213,,,16/SP,MA-050,MA-050-02,N,A,A,A,0,Anderson,MATH.1,132,BA,Bachelor of Arts,CO,Communication,5/9/2018
974213,,,14/FA,MA-100,MA-100-01,N,B+,A,A,3,Nill,MATH.1,132,BA,Bachelor of Arts,CO,Communication,5/9/2018
974213,,,16/FA,MA-105,MA-105-01,N,NR,A,A,3,Moreland,MATH.1,132,BA,Bachelor of Arts,CO,Communication,5/9/2018
1328358,HEPE,HEPE.ED.BS,21/FA,MA-050,MA-050-03,N,B+,B,B,0,Dubinsky,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
1328358,HEPE,HEPE.ED.BS,22/SP,MA-105,MA-105-08,N,,,,0,Kaub,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
1231979,PY,PY.BA,20/SP,MA-050,MA-050-01,N,A,A,A,0,Coffey,MATH.1,78,,,,,
1231979,PY,PY.BA,21/SP,MA-105,MA-105-50,N,A-,A-,A-,3,Kaub,MATH.1,78,,,,,
1071960,,,16/SP,MA-100,MA-100-01,N,B-,B,B,3,Nill,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/15/2019
1071960,,,16/FA,MA-105,MA-105-05,N,NR,B-,B-,3,Moreland,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/15/2019
743004,,,09/FA,MA-050,MA-050-01,N,B,C+,C+,0,Wacha,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
,,,,,,,,,,,,,,,,ENDED,Education Endorsement,
,,,,,,,,,,,,,,MS,Master of Science,MHC,Mental Health Counseling,5/13/2016
743004,,,10/SP,MA-100,MA-100-03,N,D-,C-,C-,3,Wacha,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
,,,,,,,,,,,,,,,,ENDED,Education Endorsement,
,,,,,,,,,,,,,,MS,Master of Science,MHC,Mental Health Counseling,5/13/2016
743004,,,12/FA,MA-105,MA-105-01,N,A,A-,A-,3,Moreland,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
,,,,,,,,,,,,,,,,ENDED,Education Endorsement,
,,,,,,,,,,,,,,MS,Master of Science,MHC,Mental Health Counseling,5/13/2016
743004,,,13/SP,MA-151,MA-151-01,N,NR,C,C,3,Pang,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
,,,,,,,,,,,,,,,,ENDED,Education Endorsement,
,,,,,,,,,,,,,,MS,Master of Science,MHC,Mental Health Counseling,5/13/2016
1081469,,,16/FA,MA-050,MA-050-01,N,B-,B,B,0,Dietrich,MATH.1,129,BA,Bachelor of Arts,PY,Psychology,5/13/2020
1081469,,,17/FA,MA-105,MA-105-08,N,A-,A-,A-,3,Wacha,MATH.1,129,BA,Bachelor of Arts,PY,Psychology,5/13/2020
1217336,PY,PY.BA,18/FA,MA-050,MA-050-02,N,A,C,C,0,Rizzuto,MATH.1,105,,,,,
1217336,PY,PY.BA,19/SP,MA-105,MA-105-07,N,D,B-,B-,3,Marchetta,MATH.1,105,,,,,
400355,,,99/FA,MA-050,MA-050-02,A,B+,B,B,0,Bellisio,MATH.1,10,,,,,
420096,,,00/FA,MA-050,MA-050-Q2,N,B,A-,A-,0,Bellisio,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,1/1/2005
420096,,,01/FA,MA-103,MA-103-50,N,B-,B,B,3,Allen,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,1/1/2005
420096,,,02/FA,MA-105,MA-105-03,N,C,C,C,3,Penge,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,1/1/2005
981514,,,14/FA,MA-050,MA-050-50,N,A,B+,B+,0,Wacha,MATH.1,128,BA,Bachelor of Arts,MU,Music,5/9/2018
981514,,,15/FA,MA-100,MA-100-01,N,B,B,B,3,Coffey,MATH.1,128,BA,Bachelor of Arts,MU,Music,5/9/2018
